0.0101928,0.944194,-1.14169,-0.920005,-0.763411
-0.114142,-0.0480403,0.291748,-1.10915,1.17983
-0.499835,0.87043,-2.21252,-0.499293,1.65096
6.80134,2.91373,3.43844,-2.80014,0.358127
0.970557,1.25854,-0.760631,3.44776,-2.69959
0.688253,1.93943,1.25264,0.039597,1.76427
0.852303,-2.25476,-0.170076,1.77503,-2.24808
4.56515,-5.48152,0.812832,-4.44059,-1.17351
1.35755,1.76479,-0.428087,1.97797,0.416589
-3.34603,4.19326,1.24791,-4.31658,2.39459
-5.64471,1.97067,1.1088,0.706816,-0.05588
3.85274,-0.902826,0.535837,-1.31803,-2.0598
-1.5866,-0.815783,-2.38502,1.63094,1.24678
9.64954,-2.10459,-2.98423,-2.82819,-4.19818
0.76006,1.20759,3.63779,1.75728,2.44604
-0.032164,-0.29059,0.682868,-0.476481,-0.280226
3.78683,-3.10383,-6.92267,0.32055,-1.73017
-1.15364,0.5649,3.24103,1.14043,-1.89105
-0.531915,-1.17015,-0.421127,0.10675,0.0825008
0.0596672,-0.55575,-1.46413,1.34388,0.753101
