-1.39518,-0.2557,-0.0492797,-4.48316,-0.843964
0.419344,0.000601929,-0.104159,0.535807,0.306937
-4.595,6.99946,1.4165,-6.42849,3.54923
1.26431,0.364722,-0.267799,0.863625,0.57707
-0.352304,2.57548,0.296153,1.7831,-0.305412
0.705542,0.257407,-0.556706,-0.325414,-0.202307
-4.39158,-2.27573,1.91549,0.619299,-3.58914
-2.10261,-0.214037,1.30881,0.588972,2.97231
-1.08882,1.32507,1.10326,-1.63755,-1.50557
0.121008,0.327212,-0.0794981,-0.122879,0.204414
0.238553,1.33341,-0.929634,-0.152931,1.87529
0.775487,-0.0126745,0.181324,-0.367601,0.0126254
-0.601622,-0.284734,-0.108505,0.133189,0.041445
0.152856,1.41513,0.690407,-0.159051,-0.903407
0.673975,0.37844,1.11548,1.01492,-0.007621
-0.188156,-0.512456,-1.01377,0.830678,-0.11054
-0.876486,-2.16763,-2.80311,-1.94171,1.33258
-0.262464,-0.582338,-0.0636897,-0.898639,-0.0200662
0.146136,-0.290991,-0.212338,-0.656794,0.8463
0.0145813,-0.530564,0.71676,-0.607415,0.257364
