0.730214,0.319836,0.99886,0.0645132,0.0370928,0.825606,0.0917079,0.0537569,0.840801,0.999813,0.998823,0.817371,0.99974,0.851044,0.0273753,0.892639,0.408057,0.630534,0.00491892,0.913201,0.172469,0.997454,0.22257,0.87244,0.99204,0.992506,0.848781,0.995611,0.782723,0.186618,0.0523944
0.0109153,0.811534,0.0217483,0.838199,0.0677978,0.811534,0.83118,0.997706,0.984636,0.0512959,0.828383,0.811534,0.986886,0.00166291,0.811534,0.811534,0.0904574,0.811534,0.978256,0.386786,0.00330357,0.999184,0.99946,0.0107919,0.811534,0.983776,0.811534,0.24422,0.000753161,0.811534,0.994966
0.240796,0.411711,0.116276,0.0672601,0.197618,0.346462,0.194986,0.0981737,0.137192,0.170922,0.234842,0.611835,0.258426,0.502965,0.175602,0.146658,0.258826,0.068706,0.0506238,0.391217,0.326497,0.428854,0.0826494,0.16773,0.0544148,0.0879779,0.411002,0.481702,0.409614,0.393161,0.105371
0.239862,0.699693,0.364577,0.795421,0.151609,0.138291,0.0193648,0.576112,0.00147572,0.191454,0.091907,0.932667,0.493705,0.284904,0.195226,0.125268,0.775753,0.0278199,0.331007,0.000157426,0.312816,0.815454,0.818692,0.156453,0.441508,0.214738,0.0423886,0.698112,0.920036,0.504961,0.113088
0.534997,0.043821,0.0184496,0.172856,0.9695,0.077669,0.249134,0.000580929,0.621361,0.98458,0.0926519,0.871127,0.0491737,0.000615294,0.0071693,0.856543,0.942995,0.70294,0.0738114,0.217011,0.0324872,0.139461,0.116208,0.462876,0.364978,0.983608,0.894265,0.000413158,0.701965,0.670481,0.185378
0.923995,0.0542689,0.000251572,0.115673,0.843128,0.00162924,0.835757,0.0562584,0.00163376,0.0410798,0.000686435,0.00060046,0.0382184,0.711905,0.0312594,0.13382,0.00162497,0.876786,0.0726428,0.0175386,0.992503,0.893729,0.951059,0.13345,0.000116908,0.00894814,0.0394959,0.528006,0.17313,0.0316659,0.000622202
0.00189824,0.000226224,0.573595,0.573595,0.00142152,0.047738,0.999616,0.573595,0.996651,0.112389,0.924373,0.999774,0.573595,0.997577,0.959603,0.999454,0.573595,0.3212,0.999521,0.000688767,0.607675,0.0115868,0.0294924,0.573595,0.0189303,0.875443,0.988058,0.14339,0.040922,0.573595,0.315679
0.0272998,0.136401,0.0663585,0.0130914,0.0699502,0.0526705,0.0365156,0.221502,0.0139763,0.0864353,0.0146227,0.0525032,0.035961,0.0427062,0.132427,0.0623065,0.0804447,0.00313715,0.083391,0.0439766,0.128277,0.0667169,0.0245033,0.167429,0.142963,0.0338535,0.210304,0.0115644,0.0602177,0.0297142,0.0157947
0.0871432,0.0225074,0.0250034,0.0455497,0.034038,0.0610753,0.190214,0.104544,0.062549,0.0767902,0.0433709,0.0258225,0.00320183,0.00293905,0.00651334,0.16953,0.0263569,0.0708545,0.341327,0.114373,0.0357849,0.208964,0.0670287,0.126511,0.0169052,0.140222,0.0382769,0.0277846,0.0265764,0.0761871,0.0289506
0.323594,0.08136,0.218618,0.061828,0.0587028,0.0697955,0.00822466,0.0247267,0.018688,0.147169,0.00805563,0.108727,0.0443528,0.00852367,0.108639,0.00641351,0.263263,0.232266,0.120533,0.0109201,0.130532,0.0185915,0.0033646,0.03641,0.233563,0.11044,0.0243135,0.0517071,0.146355,0.0156699,0.0269852
0.0247978,0.0873523,0.0163621,0.0688852,0.126923,0.0140834,0.08855,0.258325,0.00298237,0.00530017,0.248269,0.130379,0.13061,0.167685,0.0157978,0.0493598,0.178657,0.108311,0.0225743,0.0668094,0.169078,0.0134704,0.0835106,0.194342,0.0270523,0.0466432,0.065146,0.0537263,0.00522241,0.0897957,0.00102076
