0.342515,0.569014,0.564657,0.187473,0.373831,0.290909,0.259875,0.12609,0.324689,0.26833,0.214823,0.700651,0.092095,0.33474,0.515024,0.433729,0.50061,0.110431,0.505395,0.240958,0.160747,0.272812,0.363934,0.626961,0.575375,0.280477,0.692547,0.139485,0.0905636,0.325368,0.274421
0.999836,0.998712,0.929288,0.954456,0.715876,0.998745,0.829127,0.42261,0.991096,0.989555,0.65593,0.681446,0.924459,0.347331,0.913898,0.962681,0.999869,0.998762,0.983319,0.491831,0.831955,0.883316,0.363164,0.617668,0.75745,0.974605,0.976615,0.990582,0.379697,0.936722,0.865911
0.999772,0.114911,0.654681,0.654681,0.435622,0.654681,0.654681,0.654681,0.654681,0.0149337,0.000119895,0.654681,0.996323,0.00425205,0.654681,0.654681,0.0563139,0.654681,0.253003,0.654681,0.999742,0.16334,0.931364,0.990779,0.654681,0.654681,0.654681,0.654681,0.654681,0.654681,0.654681
0.428808,0.200383,0.846994,0.444548,0.110932,0.211172,0.468266,0.252837,0.185919,0.234158,0.116886,0.903242,0.186366,0.680022,0.394644,0.726279,0.0263835,0.161821,0.371726,0.0951065,0.0870605,0.487784,0.771005,0.117331,0.0899615,0.370063,0.126995,0.13877,0.957854,0.502253,0.14194
0.757057,0.921652,0.939666,0.280454,0.866796,0.76121,0.936285,0.901266,0.670936,0.789576,0.748785,0.869796,0.124243,0.631505,0.76914,0.95095,0.827148,0.93524,0.756718,0.316961,0.66327,0.65915,0.966648,0.52383,0.241158,0.24587,0.752816,0.587133,0.978077,0.938558,0.964984
0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.999897,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.206645,0.998977
0.844982,0.844982,0.844982,0.999645,0.844982,0.844982,0.982326,0.844982,0.844982,0.998684,0.844982,0.844982,0.844982,0.844982,0.844982,0.844982,0.844982,0.0133634,0.844982,0.844982,0.844982,0.844982,0.844982,0.0355391,0.844982,0.0163557,0.844982,0.844982,0.844982,0.844982,0.844982
0.757274,0.299423,0.0138481,0.0361282,0.776078,0.420243,0.015034,0.594372,0.995013,0.991165,0.305223,0.00175385,0.797716,0.295246,0.104835,0.946765,0.995542,0.000843932,0.0933063,0.000138076,0.0739875,0.14872,0.00564494,0.55319,0.924336,0.114432,0.0040179,0.998454,0.0614299,0.018088,0.987531
0.123147,0.00147329,0.999808,0.608071,0.481018,0.777191,0.139662,0.0715546,0.353536,0.900682,0.000146639,0.00350498,0.577337,0.000103568,0.955502,0.993009,0.00185049,0.632868,0.198337,0.998689,0.885666,0.0956396,0.0127325,0.0111455,0.256247,0.999644,0.0537301,0.00209431,0.000244469,0.00161742,0.658063
0.000177586,0.999629,0.111281,0.00630672,0.429983,0.143776,0.382118,0.904907,0.183637,0.781544,0.998436,0.997078,0.400735,0.99938,0.00328623,0.987918,0.962578,0.985955,0.000145535,0.999746,0.206615,0.998371,0.657222,0.999884,0.957108,0.093499,0.954014,0.960769,0.940938,0.0201988,0.0675994
0.000154998,0.00620333,0.12027,0.944122,0.429983,0.999866,0.296183,0.956077,0.0940962,0.399534,0.99788,0.257643,0.316438,0.734835,0.231091,0.000419168,0.989998,0.986306,0.999596,0.429983,0.890243,0.867369,0.000303011,0.0425326,0.0432539,0.990831,0.989326,0.0100542,0.00226433,0.457932,0.0680535
0.758973,0.000118732,0.000418949,0.00132822,0.998353,0.00122672,0.00134456,0.181448,0.99378,0.234038,0.99632,0.0638312,0.571857,0.995437,0.997202,0.987436,0.896146,0.999413,0.999683,0.00192159,0.953812,0.993661,0.997268,0.709598,0.155813,0.120878,0.0148216,0.0458708,0.119255,0.99981,0.999548
0.999885,0.298011,0.999069,0.991021,0.177378,0.999204,0.902785,0.00024217,0.998307,0.133635,0.908554,0.99761,0.963293,0.0023547,0.00279301,0.998858,0.0156246,0.00813272,0.00121891,0.0247541,0.0136531,0.995964,0.997928,0.398994,0.0100981,0.247618,0.0051874,0.910988,0.890306,0.0193826,0.374201
0.247398,0.363088,0.991639,0.746599,0.0276487,0.994319,0.00349286,0.999875,0.900507,0.0657066,0.999419,0.998346,0.99977,0.914439,0.999436,0.991796,0.160834,0.00223615,0.000632667,0.0728291,0.196392,0.0941224,0.990018,0.0153641,0.999816,0.399088,0.989066,0.906543,0.999862,0.99987,0.0258944
0.630753,0.0689333,0.545016,0.0183567,0.026705,0.000334126,0.000316705,0.993797,0.000213588,0.136257,0.717052,0.999686,0.9967,0.175053,0.0869976,0.396195,0.0288993,0.0574671,0.799954,0.00083376,0.00258075,0.0157548,0.994545,0.543294,0.370364,0.257659,0.999068,0.429983,0.774131,0.731677,0.996727
0.923287,0.0158952,0.974553,0.999896,0.995363,0.00849737,0.994684,0.00821932,0.00469344,0.25399,0.999194,0.344201,0.00034478,0.755108,0.814888,0.429983,0.999598,0.00763458,0.999883,0.0557618,0.0657873,0.415522,0.0600918,0.00137562,0.297953,0.32142,0.819626,0.223263,0.884302,0.0404861,0.991019
0.995927,0.0138937,0.578847,0.00106385,0.270979,0.999373,0.0300232,0.314859,0.302759,0.0141724,0.982651,0.992024,0.996382,0.329326,0.958846,0.285634,0.964454,0.68631,0.000300941,0.849695,0.0334127,0.0613845,0.999472,0.00149414,0.181407,0.575813,0.989147,0.994568,0.00877849,0.0526294,0.469532
0.000117943,0.441748,0.526994,0.100054,0.000435856,0.989035,0.9998,0.195942,0.225255,0.00281869,0.973776,0.99838,0.993186,0.995185,0.125116,0.00990036,0.32704,0.038393,0.282641,0.994713,0.894745,0.966413,0.00390193,0.476022,0.999874,0.171358,0.100421,0.830261,0.746543,0.215148,0.0162521
0.00163501,0.000554357,0.0039531,0.00180754,0.235447,0.00131495,0.992017,0.052555,0.972461,0.00127456,0.0013306,0.200505,0.00629001,0.972981,0.999828,0.9959,0.998606,0.190506,0.309653,0.999848,0.00131839,0.999318,0.572272,0.997608,0.22553,0.995755,0.189278,0.99987,0.00302667,0.887714,0.0103267
0.000408721,0.998044,0.0039567,0.00685094,0.995112,0.999857,0.429983,0.00388664,0.661952,0.991926,0.624732,0.0156767,0.999618,0.469818,0.999199,0.249152,0.999756,0.999417,0.391169,0.898264,0.00639461,0.945927,0.02485,0.951779,0.999626,0.0011776,0.993391,0.0325809,0.364389,0.0040634,0.000576275
