1.09884,0.233686,-0.595661,0.167424,-0.178032
-0.0691427,1.32394,0.160436,1.33238,-0.36649
-0.763,-1.3145,0.0516537,-1.55926,-1.00565
0.8438,-0.653794,0.261865,0.141265,-1.07604
1.13233,0.698218,-0.647034,-0.489966,-0.351663
1.73905,0.443473,-2.86327,-0.386813,0.309446
0.325464,-0.146237,0.444848,-0.267035,0.453849
-0.653152,-0.981928,-2.35677,-2.39144,1.55877
-0.891355,2.95477,-0.250928,-2.00498,0.326309
3.27253,-1.45114,3.20021,0.907534,-1.67189
-6.27816,5.67788,-3.51685,0.99765,3.62797
1.0488,0.0102981,0.496282,0.259876,-1.6888
2.42505,0.580904,0.369903,-0.886424,4.16833
-0.35873,0.604359,-0.0708396,-0.032959,0.0961655
-0.0795869,0.0556346,0.183538,-0.242888,0.188568
0.973596,-0.171008,0.306853,-0.232169,-0.488499
-2.5348,-1.05463,-0.591138,-0.511545,-0.534372
0.293258,0.228646,-0.694705,-0.5811,-0.394215
-3.60937,2.2816,1.52484,0.309917,1.2846
0.0754802,-1.17641,-1.57698,0.522254,0.355225
