0.0459961,0.0585635,0.0293869,0.102063,0.0951843,0.0744295
0.00031765,0.815823,0.000679619,0.666289,0.65035,0.0003839
0.665111,0.665111,0.665111,0.665111,0.665111,0.665111
0.233952,0.845345,0.565322,0.932833,0.658404,0.930158
0.999688,0.831008,0.999645,0.999263,0.763601,0.992903
0.0805589,0.968933,0.00136763,0.999809,0.984955,0.445931
0.713254,0.713254,0.713254,0.713254,0.713254,0.713254
0.0010802,0.116287,0.00304312,0.172457,0.196549,0.430613
0.221668,0.0621815,0.311322,0.168858,0.246807,0.147801
0.789706,0.988291,0.667307,0.729935,0.447772,0.443631
0.308122,0.883979,0.814663,0.440938,0.60476,0.877477
0.468955,0.881241,0.613989,0.327417,0.669881,0.469003
0.357931,0.792418,0.582404,0.782312,0.594772,0.905289
0.809537,0.981421,0.963103,0.477851,0.661295,0.757263
0.921226,0.208544,0.997937,0.883294,0.683118,0.959689
0.605949,0.468917,0.906358,0.921957,0.0673804,0.812124
0.544561,0.423715,0.559947,0.98097,0.784562,0.354937
0.302504,0.654595,0.548264,0.659032,0.740293,0.844546
0.664879,0.807021,0.489258,0.949311,0.57473,0.588607
0.92905,0.742851,0.971513,0.868888,0.974093,0.987085
0.448137,0.985709,0.708704,0.872131,0.85573,0.997161
0.741182,0.504151,0.821689,0.961958,0.901808,0.923597
0.95418,0.919826,0.848033,0.59741,0.756706,0.938502
0.761818,0.925215,0.650331,0.277962,0.783685,0.706357
0.723888,0.700348,0.822014,0.569477,0.987134,0.365893
0.887079,0.26003,0.925226,0.934358,0.878503,0.822714
0.836414,0.949627,0.485924,0.786382,0.591585,0.723686
0.988666,0.715702,0.9911,0.962669,0.869887,0.972779
0.759584,0.847526,0.979803,0.885877,0.97117,0.925412
0.348912,0.980227,0.796515,0.968589,0.760089,0.232378
