0.941796,0.240046,0.63626,0.583712,0.0504908,0.483985
0.975918,0.975918,0.975918,0.975918,0.975918,0.975918
0.205363,0.398745,0.0396527,0.479233,0.107468,0.0166098
0.33008,0.477818,0.159855,0.4423,0.243106,0.614467
0.0939629,0.808191,0.00924757,0.17084,0.0263194,0.00237025
0.99913,0.992642,0.99739,0.60204,0.996065,0.958275
0.503672,0.121153,0.00236735,0.972937,0.620228,0.0017962
0.997813,0.572129,0.166227,0.924331,0.687226,0.978166
0.941076,0.859855,0.999617,0.060267,0.994814,0.97307
0.921231,0.997077,0.855108,0.338091,0.86401,0.810625
