0.113047,0.263223,0.100998,0.0127813,0.02341,0.124242
0.988279,0.177699,0.602942,0.760257,0.425637,0.206242
0.813446,0.813446,0.813446,0.813446,0.813446,0.813446
0.188842,0.0989366,0.0868368,0.042054,0.0615011,0.0165322
0.00117633,0.210086,0.322791,0.189269,0.140642,0.404656
0.999626,0.847941,0.99952,0.0917327,0.997932,0.99985
0.999411,0.00721568,0.999892,0.999743,0.618432,0.999857
0.992897,0.991674,0.183581,0.999872,0.998611,0.995238
0.955634,0.99901,0.943887,0.0537658,0.84375,0.433888
0.000477759,0.789294,0.993636,0.998091,0.999727,0.153423
