0.973495,0.988553,0.997441,0.989452,0.928805,0.909916
0.89755,0.678529,0.742643,0.50228,0.798116,0.999756
0.48185,0.35834,0.506031,0.0647804,0.000205136,0.870872
0.0223945,0.0128516,0.057979,0.996525,0.464437,0.994936
0.218696,0.131902,0.124277,0.0796619,0.198027,0.10645
0.793841,0.841779,0.578609,0.987051,0.689918,0.999585
0.714408,0.632976,0.564495,0.704077,0.68774,0.646339
0.71935,0.792268,0.99419,0.0761423,0.892948,0.993024
0.271447,0.138774,0.924339,0.634631,0.271942,0.731234
0.353721,0.592202,0.544744,0.484911,0.519074,0.147861
