0.951199,0.582447,0.99957,0.979053,0.835352,0.419408
0.997918,0.844935,0.999799,0.86984,0.994953,0.999202
0.560345,0.654968,0.749319,0.978744,0.962553,0.994863
0.354588,0.732191,0.133895,0.154281,0.388471,0.720377
0.45155,0.0649657,0.334061,0.995473,0.860751,0.83935
0.840245,0.845973,0.409898,0.901761,0.765299,0.645078
0.931228,0.931228,0.931228,0.931228,0.931228,0.931228
0.931228,0.931228,0.931228,0.931228,0.931228,0.931228
0.931228,0.931228,0.931228,0.931228,0.931228,0.931228
0.931228,0.931228,0.931228,0.999479,0.0732885,0.931228
