0.131224,0.0800874,0.0148046,0.153748,0.715419,0.380634
0.186194,0.305311,0.00586678,0.00582407,0.721791,0.0362713
0.11997,0.00299273,0.0113211,0.0151298,0.281159,0.154785
0.0699568,0.0603307,0.0112195,0.0394197,0.0316873,0.0315057
0.313898,0.147302,0.123194,0.15882,0.365716,0.212183
0.620411,0.339219,0.394274,0.672002,0.111289,0.380401
0.859979,0.000998046,0.0172826,0.399426,0.0764361,0.181848
0.113756,0.169961,0.0551119,0.506927,0.382255,0.0288462
0.115597,0.00779683,0.0301826,0.137826,0.0603707,0.0514877
0.528047,0.0114796,0.73886,0.213267,0.48889,0.0280872
