0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591,0.542591
0.702701,0.393362,0.422349,0.569916,0.252568,0.785806,0.425133,0.1345,0.323748,0.261633,0.359311,0.304973,0.167191,0.512082,0.472409,0.447341,0.315059,0.281998,0.231834,0.537263,0.118262,0.474647,0.49288,0.103158,0.311634,0.126597,0.403855,0.219558,0.263858,0.724384,0.457422
0.0473376,0.488596,0.998793,0.999655,0.00220109,0.996645,0.948647,0.975514,0.000170715,0.00638178,0.126722,0.0192737,0.488596,0.0218206,0.488596,0.999527,0.0171128,0.466569,0.227667,0.998308,0.0275356,0.999898,0.995621,0.61898,0.999646,0.00302535,0.000214837,0.9679,0.196431,0.189029,0.994102
0.465198,0.428367,0.447005,0.313642,0.310076,0.241857,0.600764,0.188078,0.253838,0.160457,0.603928,0.483351,0.328861,0.583061,0.564255,0.676295,0.471891,0.0634567,0.32162,0.351069,0.206699,0.0645168,0.182524,0.218652,0.349534,0.153738,0.593785,0.426463,0.348435,0.356638,0.347391
0.989787,0.921692,0.971298,0.723024,0.608129,0.921101,0.613338,0.780142,0.992228,0.942475,0.801831,0.544402,0.983717,0.723616,0.809418,0.984454,0.939065,0.832995,0.862419,0.849449,0.811587,0.602067,0.849005,0.833964,0.527994,0.850694,0.770688,0.712777,0.94946,0.861316,0.888614
0.374551,0.345211,0.592567,0.651315,0.158998,0.55991,0.443786,0.396035,0.343552,0.510863,0.148172,0.497871,0.199775,0.490832,0.620217,0.400981,0.384029,0.855973,0.51933,0.359404,0.476732,0.317691,0.479284,0.372737,0.0613729,0.278061,0.549439,0.499667,0.446641,0.599358,0.588933
0.446218,0.0664334,0.596439,0.895136,0.965201,0.636648,0.948084,0.775774,0.997198,0.993857,0.513981,0.418404,0.789911,0.493319,0.780245,0.867325,0.738744,0.844247,0.945171,0.487933,0.933772,0.734968,0.0893012,0.369715,0.889958,0.883103,0.930382,0.985846,0.990794,0.569834,0.712165
0.337356,0.514474,0.428843,0.0896614,0.292825,0.21299,0.42321,0.724158,0.472139,0.28261,0.239493,0.599058,0.102147,0.802759,0.704263,0.400907,0.225942,0.75821,0.27637,0.527516,0.239214,0.227048,0.450226,0.0616273,0.640791,0.342636,0.39504,0.848387,0.361097,0.216387,0.186626
0.170879,0.478521,0.430848,0.167981,0.23822,0.272174,0.58985,0.461242,0.161019,0.580974,0.287,0.221374,0.185019,0.256795,0.37545,0.427697,0.419654,0.244541,0.352188,0.339116,0.673992,0.359425,0.53117,0.232451,0.13166,0.649567,0.454351,0.268504,0.653245,0.457292,0.375356
0.436746,0.379809,0.329045,0.472567,0.252972,0.664883,0.6543,0.807483,0.339199,0.310154,0.385478,0.356192,0.42621,0.321726,0.741665,0.084096,0.347931,0.311865,0.749094,0.623368,0.327626,0.481054,0.133846,0.887727,0.269703,0.213619,0.611339,0.214251,0.686418,0.411385,0.273327
0.590729,0.500312,0.429816,0.624736,0.425678,0.336954,0.522264,0.363706,0.517582,0.186046,0.172513,0.347183,0.339149,0.518938,0.614427,0.627746,0.142213,0.452568,0.592903,0.507405,0.377976,0.477988,0.238569,0.431017,0.718446,0.12028,0.389259,0.125636,0.502062,0.353213,0.296206
0.449449,0.495881,0.703942,0.264973,0.213971,0.578253,0.257822,0.505661,0.293079,0.0900878,0.706877,0.741503,0.512023,0.451793,0.643537,0.535593,0.711316,0.0232696,0.210192,0.661545,0.440282,0.131745,0.643496,0.27425,0.597941,0.615928,0.421701,0.442559,0.32618,0.458273,0.46711
0.249316,0.184559,0.427507,0.682114,0.165431,0.519666,0.393613,0.349879,0.522746,0.673617,0.35968,0.378244,0.456934,0.39647,0.161281,0.112912,0.532568,0.477004,0.509295,0.349738,0.852693,0.469839,0.544396,0.335022,0.35376,0.537409,0.478092,0.489946,0.183497,0.521996,0.733547
0.619779,0.261637,0.362015,0.586231,0.111953,0.463171,0.314182,0.4855,0.544147,0.424445,0.204014,0.0865205,0.669508,0.109352,0.748508,0.215341,0.230672,0.267491,0.240139,0.165184,0.386406,0.355947,0.784466,0.147514,0.461399,0.382823,0.326487,0.6179,0.212369,0.274234,0.399006
0.126299,0.181824,0.341803,0.328966,0.373742,0.588795,0.21871,0.151494,0.162039,0.411913,0.112541,0.258952,0.191455,0.344711,0.641702,0.641981,0.277649,0.0564871,0.6326,0.187419,0.427869,0.655746,0.256979,0.665908,0.0745223,0.589852,0.573978,0.382379,0.276095,0.45289,0.484252
0.377607,0.56248,0.470397,0.372468,0.509562,0.385691,0.344681,0.206754,0.320278,0.231519,0.259054,0.26695,0.584197,0.276014,0.41947,0.53115,0.697701,0.377996,0.172995,0.376997,0.201626,0.638681,0.369065,0.511471,0.489328,0.329639,0.0837444,0.319624,0.625159,0.683185,0.317854
