0.946903,0.999497,0.973724,0.915397,0.991081,0.997182
0.275882,0.355398,0.134465,0.25063,0.3167,0.634821
0.868976,0.149755,0.413602,0.000104016,0.000870737,0.351481
0.378468,0.00137147,0.407927,0.264371,0.999577,0.304443
0.828233,0.561169,0.32184,0.980731,0.34686,0.32338
0.999755,0.383913,0.0999298,0.0506814,0.562966,0.550273
0.143739,0.457308,0.116305,0.356647,0.431872,0.534929
0.0560703,0.106151,0.64453,0.688676,0.806198,0.972399
0.25185,0.388287,0.528001,0.815331,0.381041,0.746434
0.227809,0.57068,0.668726,0.938529,0.875101,0.180608
