0.00438982,0.0124665,0.073012,0.965998,0.000566717,0.993862
0.0731795,0.164048,0.0247754,0.0329358,0.0113001,0.0907868
0.904581,0.904581,0.904581,0.904581,0.904581,0.884069
0.49421,0.736033,0.934779,0.890566,0.635061,0.958866
0.153224,0.153224,0.153224,0.153224,0.153224,0.998532
0.0988528,0.230437,0.694511,0.516411,0.930126,0.677374
0.00485132,0.0338205,0.161565,0.0883871,0.0227281,0.148055
0.0522165,0.059609,0.112857,0.0158603,0.0561993,0.105078
0.394492,0.0433111,0.0126156,0.15963,0.0406004,0.0300716
0.0817254,0.0992685,0.0141908,0.102905,0.117677,0.0422974
