-0.35047,1.69436,0.582056,-1.40827,0.883113
-0.711432,0.24319,-0.506433,0.911049,-0.00657808
5.96928,0.983391,-0.227432,2.21161,-3.77885
-0.403876,0.844274,-0.108516,-0.235728,0.185368
-2.2743,-3.09269,1.04154,1.36366,0.0975734
-0.683573,-0.763721,-2.9282,1.2246,0.28025
0.413849,-2.59844,-1.31404,-0.224209,-1.22559
-0.016859,-0.652511,-0.240678,-0.716577,0.681817
-0.614895,0.297327,0.387231,-0.794784,0.601305
-0.108087,-0.333281,1.19677,0.962239,0.506949
-1.79707,0.864984,0.214274,1.39517,-2.00644
-0.175778,0.765203,-0.213086,-1.67737,2.13586
0.0377507,-0.497555,-2.17995,-0.230888,0.030283
-0.192899,-0.913232,-3.81092,-2.00089,1.97563
-0.361511,0.29607,1.16025,0.708521,-0.176993
1.35032,1.24729,0.722622,-0.13077,0.140888
-0.784555,-1.23345,-1.64302,-1.02845,0.172612
-0.0797011,0.031922,0.130033,0.425372,0.19452
-0.688696,0.930131,-0.113958,0.49933,-0.848558
0.757521,-0.903603,-0.470398,-0.240881,0.382193
1.6451,0.96356,0.173549,1.0345,0.795597
1.42802,0.174551,-0.00452459,-2.0893,-0.843153
0.0476268,0.271251,-0.629568,0.745479,-0.133782
0.774311,0.648554,-0.729231,0.227127,-2.2756
-0.160561,0.0496053,-0.961691,-0.190099,-0.0421903
-0.491611,-0.848168,-0.620858,1.26779,1.42082
0.329072,-0.266075,-0.171662,0.153197,-1.03844
-0.0022558,0.137472,-0.426174,0.686449,-0.491236
0.0973916,1.34217,0.853008,-0.837998,-0.0790882
0.639658,1.72815,-1.93024,-0.807507,0.511117
