0.781744,0.436159,0.58708,0.76959,0.448997,0.432803
0.0329007,0.00780183,0.0398231,0.00682962,0.1314,0.0242539
0.00110652,0.00107391,0.0731542,0.00620698,0.00614489,0.284236
0.713702,0.999711,0.502283,0.858411,0.998203,0.999694
0.79815,0.79815,0.79815,0.79815,0.79815,0.79815
0.801126,0.674588,0.623515,0.998669,0.903594,0.195438
0.935391,0.935391,0.999296,0.000460318,0.000376765,0.935391
0.935391,0.000286753,0.935391,0.0455252,0.935391,0.935391
0.935391,0.945668,0.998399,0.980126,0.994609,0.935391
0.991758,0.935391,0.419453,0.935391,0.935391,0.631972
